0,12,1,9,1.1599,0.79356,1.9201,13,30,1.2,60.79,0.92973,0.18677,-0.86864
0,12,1,22,1.1769,1.0391,3.5958,0,28,2.8,113.65,1.1469,0.13717,0.66799
0,12,2,9,0.99974,0.95521,2.552,0,63,2.52,144.95,0.8766,-0.38422,0.24619
0,12,2,22,0.97759,1.224,5.015,0,33,3.3,201.17,1.0123,-0.007928,0.63127
0,14,1,22,0.70086,3.0254,5.8957,0,29,2.9,114.35,-1.1709,-6.6615,-1.6682
0,14,1,9,1.1291,0.42359,1.2537,0,21,0.84,28.263,0.082555,-0.50899,-0.19084
0,14,2,9,1.1461,0.57781,1.7533,0,44,1.76,72.394,0.2826,-0.041442,0.13215
0,14,2,22,0.9005,1.4339,6.0719,0,39,3.9,163.28,-1.5595,-0.46497,-0.72944
0,19,1,9,1.0823,0.67765,1.7927,0,39,1.56,53.343,0.50266,-0.67903,-0.039182
0,19,1,22,1.0876,0.78936,4.735,0,38,3.8,137.69,0.046273,0.079167,0.13504
0,19,2,9,0.048435,4.1823,5.4099,0,9,0.36,39.597,-5.5662,-6.9194,-6.2428
0,19,2,22,0.687,0.71511,5.336,0,37,3.7,213.65,0.44425,0.026729,0.085151
0,75,1,9,1.1075,0.51429,1.6931,0,30,1.2,57.016,0.30973,-0.47814,-0.61404
0,75,1,22,1.2661,0.57769,3.204,0,20,2,64.101,0.093915,-0.62471,-0.38265
0,75,2,9,1.1888,0.54924,1.9605,0,44,1.76,76.796,-0.024192,0.0037861,0.031155
0,75,2,22,1.1694,0.66689,3.7304,0,28,2.8,129.29,-0.20118,-0.36873,-0.23587
0,82,1,18,1.3094,0.53163,3.6299,0,27,2.0769,86.777,0.038486,-0.61733,-0.2154
0,82,1,44,1.5805,0.81729,8.1817,0,23,4.6,120.98,NaN,-0.71856,-0.099145
0,82,2,18,1.4093,0.98726,3.753,0,58,4.4615,200.43,-1.3307,-0.077849,-1.1169
0,82,2,44,1.1161,1.9465,7.6783,0,21,4.2,132.01,NaN,-6.5039,-2.0341
0,18,1,9,1.3038,0.51683,1.6373,1,35,1.4,91.149,0.012545,0.47505,0.15608
0,18,1,22,1.201,0.40164,2.8145,0,26,2.6,78.223,0.031512,0.39766,0.20465
0,18,2,9,1.2129,0.51075,1.9813,0,44,1.76,71.421,0.26716,-0.13963,0.050498
0,18,2,22,0.81209,0.56021,4.3067,0,38,3.8,123.84,-0.10329,-0.041769,0.34484
0,29,1,9,1.1658,0.78491,1.3681,0,25,1,36.186,0.11908,0.028757,0.074208
0,29,1,22,0.90652,0.85201,2.8824,0,31,3.1,101.74,0.084276,0.092732,0.23785
0,29,2,9,1.0952,0.87585,1.6138,0,47,1.88,67.878,-0.56987,0.91421,0.17217
0,29,2,22,0.93673,0.82331,3.1812,0,36,3.6,120.87,-0.52704,1.233,0.27762
0,34,1,18,1.2909,0.45504,2.6478,0,29,2.2308,80.263,-0.0058967,-0.25688,-0.12682
0,34,1,44,0.91383,0.45149,4.9835,0,16,3.2,108.85,NaN,-0.33458,-0.15284
0,34,2,18,1.0351,0.62573,3.0474,0,43,3.3077,116.36,0.64734,-0.2724,0.12293
0,34,2,44,1.0093,1.0163,13.5,0,18,3.6,130.26,NaN,-0.63809,-0.15445
0,61,1,9,1.2168,0.22789,1.3522,4,9,0.36,21.711,0.25366,0.16404,0.20885
0,61,1,22,1.0681,0.36581,2.1591,0,20,2,60.471,0.28328,0.032242,-0.080907
0,61,2,9,1.1598,0.43422,1.5982,0,28,1.12,37.08,-0.16448,0.21972,0.030576
0,61,2,22,0.98186,0.59244,3.0612,0,28,2.8,120,-0.45027,0.31215,-0.11605
0,68,1,22,0.8757,0.68803,4.2111,0,29,2.9,136.43,0.49086,-0.35746,0.064129
0,68,1,9,1.057,1.0871,1.9809,0,63,2.52,258.59,0.17376,0.28974,-0.14824
0,68,2,9,1.0477,1.0189,2.193,0,63,2.52,182.14,-0.012453,0.21954,-0.38188
0,68,2,22,0.89296,1.2785,5.028,0,29,2.9,182.72,0.67267,0.19125,0.6042
0,89,1,9,1.4478,0.7698,1.9949,0,40,1.6,70.166,0.51045,-0.56471,0.063519
0,89,1,22,1.2423,0.90002,4.2565,0,28,2.8,97.731,0.75512,-0.49658,0.2428
0,89,2,9,1.1106,1.2429,2.7169,0,70,2.8,168.75,-0.19996,-0.1693,-0.20296
0,89,2,22,1.3761,0.72064,4.9648,0,32,3.2,233.19,0.49787,0.35626,0.29981
0,10,1,9,1.3827,0.36143,2.3717,2,49,1.96,68.318,0.44544,-0.075918,-0.030102
0,10,1,22,1.1734,0.8061,5.2247,0,32,3.2,135.16,0.057624,-0.03642,-1.0259
0,10,2,9,1.1936,0.90464,2.5668,0,88,3.52,188.99,-0.58751,-0.52325,-1.3034
0,10,2,22,0.98983,0.61745,4.3877,0,40,4,171.53,-0.76885,-0.46089,-0.58856
0,114,1,9,0.87126,0.49793,2.2946,0,53,2.12,138.71,-0.50585,0.29592,-0.068666
0,114,1,22,1.1258,0.57756,5.2267,0,32,3.2,153.18,-0.17838,0.42346,0.039234
0,114,2,9,0.97572,0.90889,3.2731,0,55,2.2,83.046,-0.71919,0.070326,-0.32741
0,114,2,22,0.63439,0.7439,4.8829,0,41,4.1,222.54,-0.90371,-0.057583,-0.47734
0,189,1,9,1.1654,0.58522,1.5474,8,46,1.84,125.4,0.40713,0.04048,0.11028
0,189,1,22,1.1,0.77504,3.3705,1,32,3.2,113.9,0.15882,0.21078,-0.31514
0,189,2,9,1.1034,0.487,1.7507,0,59,2.36,89.713,0.46325,-0.22758,0.11758
0,189,2,22,0.83116,0.83542,5.2488,0,43,4.3,140.32,0.15199,0.16069,0.11486
0,43,1,9,1.1921,1.1076,3.0994,0,103,4.12,299.45,0.082095,0.83275,0.5562
0,43,1,22,1.0562,1.4362,6.7095,0,38,3.8,229.61,-0.42169,0.58644,0.18187
0,43,2,9,1.2192,1.5141,3.8019,0,72,2.88,199,0.26752,0.6029,0.41508
0,43,2,22,0.91672,1.3534,6.1582,0,33,3.3,240.59,0.53425,0.54856,0.42434
0,44,1,22,1.1012,0.73609,3.8823,0,25,2.5,75.011,-0.18062,0.23814,-0.17917
0,44,1,9,1.1986,0.41075,1.4177,0,15,0.6,34.157,-0.22137,-0.059533,-0.14045
0,44,2,9,1.223,0.38731,2.2857,0,33,1.32,54.128,-0.21355,0.083254,0.0029775
0,44,2,22,1.139,0.61122,4.2513,0,30,3,94.458,NaN,-0.093442,-0.79755
0,46,1,9,0.86863,0.76714,1.8763,5,38,1.52,102.28,-2.3192,0.19456,-1.2772
0,46,1,22,0.84898,0.83358,5.1614,0,37,3.7,172.7,-0.019951,0.81404,0.19879
0,46,2,22,1.1544,0.61819,4.4408,0,28,2.8,195.48,-0.36345,-0.2567,-0.40673
0,46,2,9,0.70567,1.6933,3.3996,0,45,1.8,135.43,-0.70906,-0.45971,-1.196
0,65,1,9,1.214,0.3824,1.571,1,24,0.96,26.472,0.089555,0.33584,-0.15003
0,65,1,22,1.0707,0.63205,2.0253,0,25,2.5,77.567,-1.1188,0.22271,-0.010598
0,65,2,9,1.0091,0.72858,2.1077,0,51,2.04,96.341,-0.2021,0.16778,0.00056744
0,65,2,22,1.0194,0.75008,3.7842,0,34,3.4,130.91,0.0078168,0.21702,0.1083
0,66,1,9,1.2469,0.51635,1.6792,0,24,0.96,38.259,0.32834,0.2872,-3.6488e-05
0,66,1,22,1.0399,0.74701,2.7417,0,25,2.5,93.203,-6.9218,-0.1602,-1.9835
0,66,2,9,0.12126,4.1486,5.3016,0,10,0.4,33.13,-5.1067,-5.5554,-5.3311
0,66,2,22,1.1397,1.1903,3.9925,0,36,3.6,169.1,0.95741,-0.55701,0.40729
0,71,1,9,1.3171,0.81276,2.2948,0,49,1.96,93.6,0.74134,0.1824,0.47817
0,71,1,22,1.4407,1.3094,4.5473,0,34,3.4,183.76,0.11293,-0.56537,-0.18073
0,71,2,9,1.1735,0.94978,2.3756,0,45,1.8,132.03,-0.41979,-1.829,-0.94674
0,71,2,22,1.2115,1.0939,4.5853,0,37,3.7,134.5,-1.4891,-0.70328,-0.91635
0,2,1,9,1.5269,0.54702,2.4463,0,40,1.6,65.007,0.42461,-0.20044,-0.022994
0,2,1,22,1.1498,0.87155,4.5441,0,34,3.4,110.56,-0.51394,-1.134,-0.58837
0,2,2,9,1.0449,0.9079,2.4748,0,54,2.16,129.57,-0.21877,0.14101,0.0065177
0,2,2,22,0.7701,0.85416,4.8708,0,43,4.3,179.6,-0.71059,0.55625,-0.0096036
0,60,1,9,1.1463,0.49928,1.4377,0,51,2.04,121.04,-0.13573,0.036896,-0.095899
0,60,1,22,1.1302,0.64255,3.4679,0,25,2.5,96.57,0.039987,-0.15578,0.12961
0,60,2,9,1.1387,0.90071,2.4859,0,74,2.96,90.75,-2.3923,0.29781,-1.1636
0,60,2,22,1.1264,0.78574,3.7561,0,51,5.1,108.57,-0.30906,NaN,-0.035606
0,38,1,9,1.2423,0.64851,2.0463,0,22,0.88,47.084,-0.001804,0.015237,0.0067165
0,38,1,22,1.1483,0.52848,4.1211,0,36,3.6,163.6,-0.15179,-0.030883,-0.17524
0,38,2,9,1.3839,0.99301,2.2129,0,29,1.16,77.481,0.27312,1.0195,0.6463
0,38,2,22,0.87067,0.96157,4.0395,0,32,3.2,147.94,-0.099447,-1.2501,-0.44101
0,15,1,9,1.3076,0.53558,1.8493,0,23,0.92,35.729,0.55764,0.13097,0.30588
0,15,1,22,1.1204,0.73683,2.7605,0,25,2.5,72.477,0.80135,-0.11661,0.28375
0,15,2,9,1.0626,1.0736,1.8332,0,55,2.2,83.755,-0.016186,-0.072819,-0.03795
0,15,2,22,1.075,1.2557,4.5541,0,37,3.7,141.94,0.81814,-0.035588,0.48103
0,37,1,9,1.4284,0.41381,2.6373,0,43,1.72,125.22,0.16167,-0.34293,-0.050628
0,37,1,22,1.1156,1.168,4.7507,0,40,4,189.02,0.26133,-0.30709,0.13662
0,37,2,9,1.2395,0.96305,2.669,0,59,2.36,171.9,0.45018,1.0303,0.13197
0,37,2,22,1.0333,1.2298,5.0604,0,39,3.9,254.43,1.3802,0.42547,0.5117
0,49,1,9,0.73938,6.4238,2.6426,1,54,2.16,128,-7.1589,2.8016,-1.929
0,49,1,22,0.81906,6.7456,5.3521,0,31,3.1,74.179,-7.1617,3.4542,-1.8463
0,49,2,9,0.67592,6.3595,3.2779,2,53,2.12,114.93,1.7408,-5.1664,-1.8473
0,49,2,22,0.6953,6.9911,4.885,0,24,2.4,110.77,1.3787,-6.1156,-2.5078
0,54,1,9,1.1277,0.64581,1.9773,1,69,2.76,106.91,0.34558,0.29009,0.34808
0,54,1,22,1.0781,0.66802,4.1623,0,36,3.6,156.8,-0.027656,-0.33149,-0.33585
0,54,2,9,1.5028,0.59825,1.8549,0,58,2.32,98.357,0.37842,0.21655,0.29748
0,54,2,22,1.2343,0.84972,3.8102,0,32,3.2,128.68,-0.26131,0.34517,0.050319
0,63,1,9,1.1706,0.60255,2.1219,0,49,1.96,118.89,-0.12966,-0.15889,-0.73259
0,63,1,22,1.1899,0.96547,5.2682,0,38,3.8,176.74,-0.51523,-0.69054,-0.72469
0,63,2,9,0.83702,1.1917,3.2798,0,69,2.76,176.48,-0.64158,0.12326,-0.56671
0,63,2,22,0.49099,1.2626,5.3265,0,33,3.3,191.65,-1.1146,-0.79202,-1.1542
0,74,1,9,1.0362,0.40999,1.203,0,26,1.04,47.565,-0.042143,-0.24869,-0.092179
0,74,1,22,1.1814,0.59781,4.0715,0,29,2.9,97.986,-0.15787,-0.7738,-0.34501
0,74,2,9,1.0602,0.97464,2.1893,0,50,2,108.27,-0.11447,0.29426,0.089895
0,74,2,22,1.3801,0.83677,5.1183,0,34,3.4,159.79,-0.14132,0.085678,0.12401
0,81,1,9,1.1189,0.42194,1.327,2,25,1,36.196,-0.036272,0.33003,0.1597
0,81,1,22,1.1742,0.74292,3.1369,0,26,2.6,90.084,-0.066951,0.29219,0.04537
0,81,2,9,0.95333,0.3982,1.7234,0,49,1.96,71.708,0.12599,-0.046499,0.019031
0,81,2,22,0.90985,0.70561,4.3086,0,31,3.1,158.35,-0.061548,-0.069756,-0.30592
0,8,1,9,1.3765,0.8015,2.0312,2,43,1.72,71.816,0.11653,0.18153,-0.30631
0,8,1,22,1.0478,1.081,6.8608,0,35,3.5,173.1,0.20687,-0.17786,-0.55554
0,8,2,9,1.29,0.81801,2.6115,0,66,2.64,143.16,0.12606,0.51298,0.31522
0,8,2,22,1.0239,0.74826,6.1314,0,42,4.2,191.88,NaN,-0.0027492,-0.24552
0,21,1,9,1.1103,0.90786,1.653,7,30,1.2,75.846,0.30765,0.49775,0.41283
0,21,1,22,1.1272,0.8078,3.4288,2,26,2.6,139.26,-0.15974,-0.24441,-0.18736
0,21,2,9,0.86315,1.3445,3.1215,0,57,2.28,243.77,0.21239,0.11131,0.16185
0,21,2,22,0.47544,1.1658,5.6861,0,32,3.2,226.64,-0.23916,-1.4607,-0.53314
0,28,1,18,1.368,0.84659,4.3584,0,60,4.6154,177.87,0.47391,-0.65219,-0.65836
0,28,1,44,0.2989,2.1019,30.85,0,24,4.8,133.1,NaN,NaN,-1.9034
0,28,2,18,1.3022,0.84579,4.7558,0,54,4.1538,185.49,-0.39637,-1.4403,-0.65011
0,28,2,44,0.066206,0.8732,39.452,0,30,6,172.37,NaN,NaN,-2.0974
0,90,1,22,1.2043,1.2207,5.2912,0,35,3.5,202.04,0.27826,0.7301,0.5829
0,90,1,9,1.155,0.75634,1.9031,1,57,2.28,97.066,0.60899,0.28185,0.39154
0,90,2,22,0.72829,0.76057,4.2946,0,32,3.2,231.45,0.67536,0.32702,0.17931
0,90,2,9,1.0001,0.87969,2.4482,0,70,2.8,72.091,0.24603,0.51585,0.36027
0,13,1,9,1.1835,0.77078,1.7166,6,43,1.72,74.54,0.63925,0.229,0.37917
0,13,1,22,0.92461,0.67127,4.0475,0,37,3.7,146.61,0.7795,-0.028671,-0.21866
0,13,2,9,1.0594,0.68736,2.7909,0,82,3.28,157.27,-0.27267,0.63539,-0.035458
0,13,2,22,0.77527,0.51978,5.2998,0,46,4.6,180.69,-0.41158,-0.12783,-0.59546
0,58,1,9,1.3319,0.52611,1.5127,12,43,1.72,63.331,0.26188,0.49636,-0.31823
0,58,1,22,1.4449,0.73516,2.3346,4,21,2.1,58.87,0.09331,0.44031,-0.86703
0,58,2,9,1.2175,0.87165,1.912,0,91,3.64,172.85,-0.5934,0.52838,-0.032707
0,58,2,22,0.9915,1.0966,4.6693,0,46,4.6,152.28,-0.5207,0.48697,0.025183
0,77,1,9,1.2564,0.54096,1.7033,0,40,1.6,59.888,0.54544,-0.14942,0.19801
0,77,1,22,0.86938,0.69426,3.8744,0,29,2.9,84.33,0.78871,NaN,-0.18159
0,77,2,9,0.89773,0.62969,2.3982,0,66,2.64,116.49,-0.061565,-0.10863,0.011326
0,77,2,22,0.74284,0.69982,5.5875,0,31,3.1,136.73,-0.45344,-0.62489,-0.34997
0,96,1,9,1.2495,0.52023,2.0584,0,53,2.12,107.01,0.76684,0.035108,0.40097
0,96,1,22,0.99523,0.71875,3.2229,0,40,4,166.57,0.67441,-0.44514,0.18291
0,96,2,9,1.1627,0.63053,2.0209,0,40,1.6,78.969,0.24589,0.10523,0.17556
0,96,2,22,1.0794,1.0482,3.9302,0,39,3.9,148.1,0.31932,-0.23344,-0.15414
0,6,1,9,1.2076,0.52113,1.2378,0,47,1.88,90.488,0.47297,0.15664,0.19643
0,6,1,22,1.2707,0.80375,3.5686,0,36,3.6,150.88,NaN,-0.46118,0.13344
0,6,2,9,0.87459,1.3344,3.2047,0,89,3.56,238.79,-0.58703,0.29016,-0.33224
0,6,2,22,0.91952,0.74724,4.8173,0,34,3.4,191.57,0.15599,-0.27774,0.13551
0,85,1,9,0.98612,0.6293,1.9641,0,43,1.72,96.239,0.29667,0.10916,0.28553
0,85,1,22,0.73935,1.1617,5.0942,0,24,2.4,147.11,-0.12979,-1.547,-1.533
0,85,2,9,0.79168,1.255,2.9211,0,58,2.32,114.16,0.38389,-0.2137,0.21747
0,85,2,22,0.72109,1.2849,5.3453,0,33,3.3,178.1,0.045744,-2.6862,-0.7332
0,87,1,9,1.1688,0.39435,1.442,0,35,1.4,57.6,0.38101,-0.082625,0.073123
0,87,1,22,1.1008,0.48527,3.2754,0,25,2.5,60.791,0.52594,-0.029866,0.2875
0,87,2,9,0.92791,0.70417,1.8282,0,53,2.12,113.67,0.092084,0.092555,0.15927
0,87,2,22,1.3007,0.83494,4.0499,0,33,3.3,148.97,0.007108,0.29091,0.29001
0,129,1,9,1.2395,0.56408,1.8238,0,30,1.2,48.55,-0.022734,-0.59535,-0.30904
0,129,1,22,1.0252,0.57884,3.613,0,28,2.8,96.665,-0.031188,-0.41039,-0.043883
0,129,2,9,0.93576,1.0076,2.9573,0,55,2.2,128.98,0.26983,-0.13547,0.088088
0,129,2,22,0.79817,0.54766,4.7556,0,34,3.4,191.68,-0.10889,0.0022993,0.14084
0,3,1,9,1.2406,0.97468,2.1677,0,40,1.6,82.594,-0.55941,1.0817,0.26114
0,3,1,22,1.177,1.8805,4.6169,0,37,3.7,127.5,-1.1362,-0.3954,-0.51021
0,3,2,9,1.1811,1.6644,2.3238,0,57,2.28,107.76,-0.0098227,0.41856,0.17011
0,3,2,22,0.76125,1.8644,5.2988,0,44,4.4,201.25,0.42071,0.3748,0.30372
0,30,1,9,1.1401,0.3942,1.4162,0,20,0.8,25.01,0.21093,-0.14215,0.034391
0,30,1,22,0.9586,0.5885,3.532,0,25,2.5,73.007,-0.24802,-0.046516,-0.071707
0,30,2,9,0.91899,0.62288,2.3804,0,46,1.84,76.61,0.13283,-0.1207,-0.0055946
0,30,2,22,0.81092,0.63852,5.3203,0,43,4.3,177.54,NaN,0.1414,0.30335
0,70,1,18,1.2957,0.49961,2.2853,0,31,2.3846,91.159,-0.33522,0.064833,-0.21071
0,70,1,44,0.86596,0.95953,7.1316,0,22,4.4,99.534,NaN,NaN,-0.64209
0,70,2,18,1.0294,1.3162,3.6031,0,46,3.5385,148.09,0.0002663,0.14786,0.20232
0,70,2,44,1.5774,0.87622,8.7118,0,15,3,131.72,0.53252,NaN,-0.26605
